id,code,city_id/id,name
state_city.res_state_kecamatan5166,res_state_kecamatan5166,state_city.res_state_city361,Batang Cenaku
state_city.res_state_kecamatan5167,res_state_kecamatan5167,state_city.res_state_city361,Batang Gansal
state_city.res_state_kecamatan5168,res_state_kecamatan5168,state_city.res_state_city361,Batang Peranap
state_city.res_state_kecamatan5169,res_state_kecamatan5169,state_city.res_state_city361,Kelayang
state_city.res_state_kecamatan5170,res_state_kecamatan5170,state_city.res_state_city361,Kuala Cenaku
state_city.res_state_kecamatan5171,res_state_kecamatan5171,state_city.res_state_city361,Lirik
state_city.res_state_kecamatan5172,res_state_kecamatan5172,state_city.res_state_city361,Lubuk Batu Jaya
state_city.res_state_kecamatan5173,res_state_kecamatan5173,state_city.res_state_city361,Pasir Penyu
state_city.res_state_kecamatan5174,res_state_kecamatan5174,state_city.res_state_city361,Peranap
state_city.res_state_kecamatan5175,res_state_kecamatan5175,state_city.res_state_city361,Rakit Kulim
state_city.res_state_kecamatan5176,res_state_kecamatan5176,state_city.res_state_city361,Rengat
state_city.res_state_kecamatan5177,res_state_kecamatan5177,state_city.res_state_city361,Rengat Barat
state_city.res_state_kecamatan5178,res_state_kecamatan5178,state_city.res_state_city361,Seberida
state_city.res_state_kecamatan5179,res_state_kecamatan5179,state_city.res_state_city361,Sungai Lala
state_city.res_state_kecamatan5180,res_state_kecamatan5180,state_city.res_state_city362,Bangkinang
state_city.res_state_kecamatan5181,res_state_kecamatan5181,state_city.res_state_city362,Bangkinang Kota
state_city.res_state_kecamatan5182,res_state_kecamatan5182,state_city.res_state_city362,Gunung Sahilan
state_city.res_state_kecamatan5183,res_state_kecamatan5183,state_city.res_state_city362,Kampar
state_city.res_state_kecamatan5184,res_state_kecamatan5184,state_city.res_state_city362,Kampar Kiri
state_city.res_state_kecamatan5185,res_state_kecamatan5185,state_city.res_state_city362,Kampar Kiri Hilir
state_city.res_state_kecamatan5186,res_state_kecamatan5186,state_city.res_state_city362,Kampar Kiri Hulu
state_city.res_state_kecamatan5187,res_state_kecamatan5187,state_city.res_state_city362,Kampar Kiri Tengah
state_city.res_state_kecamatan5188,res_state_kecamatan5188,state_city.res_state_city362,Kampar Timur
state_city.res_state_kecamatan5189,res_state_kecamatan5189,state_city.res_state_city362,Kampar Utara
state_city.res_state_kecamatan5190,res_state_kecamatan5190,state_city.res_state_city362,Koto Kampar Hulu
state_city.res_state_kecamatan5191,res_state_kecamatan5191,state_city.res_state_city362,Kuok
state_city.res_state_kecamatan5192,res_state_kecamatan5192,state_city.res_state_city362,Perhentian Raja
state_city.res_state_kecamatan5193,res_state_kecamatan5193,state_city.res_state_city362,Rumbio Jaya
state_city.res_state_kecamatan5194,res_state_kecamatan5194,state_city.res_state_city362,Salo
state_city.res_state_kecamatan5195,res_state_kecamatan5195,state_city.res_state_city362,Siak Hulu
state_city.res_state_kecamatan5196,res_state_kecamatan5196,state_city.res_state_city362,Tambang
state_city.res_state_kecamatan5197,res_state_kecamatan5197,state_city.res_state_city362,Tapung
state_city.res_state_kecamatan5198,res_state_kecamatan5198,state_city.res_state_city362,Tapung Hilir
state_city.res_state_kecamatan5199,res_state_kecamatan5199,state_city.res_state_city362,Tapung Hulu
state_city.res_state_kecamatan5200,res_state_kecamatan5200,state_city.res_state_city362,XIII Koto Kampar
state_city.res_state_kecamatan5201,res_state_kecamatan5201,state_city.res_state_city363,Merbau
state_city.res_state_kecamatan5202,res_state_kecamatan5202,state_city.res_state_city363,Pulaumerbau
state_city.res_state_kecamatan5203,res_state_kecamatan5203,state_city.res_state_city363,Rangsang
state_city.res_state_kecamatan5204,res_state_kecamatan5204,state_city.res_state_city363,Rangsang Barat
state_city.res_state_kecamatan5205,res_state_kecamatan5205,state_city.res_state_city363,Rangsang Pesisir
state_city.res_state_kecamatan5206,res_state_kecamatan5206,state_city.res_state_city363,Tasik Putri Puyu
state_city.res_state_kecamatan5207,res_state_kecamatan5207,state_city.res_state_city363,Tebing Tinggi
state_city.res_state_kecamatan5208,res_state_kecamatan5208,state_city.res_state_city363,Tebing Tinggi Barat
state_city.res_state_kecamatan5209,res_state_kecamatan5209,state_city.res_state_city363,Tebing Tinggi Timur
state_city.res_state_kecamatan5210,res_state_kecamatan5210,state_city.res_state_city364,Benai
state_city.res_state_kecamatan5211,res_state_kecamatan5211,state_city.res_state_city364,Cerenti
state_city.res_state_kecamatan5212,res_state_kecamatan5212,state_city.res_state_city364,Gunung Toar
state_city.res_state_kecamatan5213,res_state_kecamatan5213,state_city.res_state_city364,Hulu Kuantan
state_city.res_state_kecamatan5214,res_state_kecamatan5214,state_city.res_state_city364,Inuman
state_city.res_state_kecamatan5215,res_state_kecamatan5215,state_city.res_state_city364,Kuantan Hilir
state_city.res_state_kecamatan5216,res_state_kecamatan5216,state_city.res_state_city364,Kuantan Hilir Seberang
state_city.res_state_kecamatan5217,res_state_kecamatan5217,state_city.res_state_city364,Kuantan Mudik
state_city.res_state_kecamatan5218,res_state_kecamatan5218,state_city.res_state_city364,Kuantan Tengah
state_city.res_state_kecamatan5219,res_state_kecamatan5219,state_city.res_state_city364,Logas Tanah Darat
state_city.res_state_kecamatan5220,res_state_kecamatan5220,state_city.res_state_city364,Pangean
state_city.res_state_kecamatan5221,res_state_kecamatan5221,state_city.res_state_city364,Pucuk Rantau
state_city.res_state_kecamatan5222,res_state_kecamatan5222,state_city.res_state_city364,Sentajo Raya
state_city.res_state_kecamatan5223,res_state_kecamatan5223,state_city.res_state_city364,Singingi
state_city.res_state_kecamatan5224,res_state_kecamatan5224,state_city.res_state_city364,Singingi Hilir
state_city.res_state_kecamatan5225,res_state_kecamatan5225,state_city.res_state_city365,Bukit Raya
state_city.res_state_kecamatan5226,res_state_kecamatan5226,state_city.res_state_city365,Lima Puluh
state_city.res_state_kecamatan5227,res_state_kecamatan5227,state_city.res_state_city365,Marpoyan Damai
state_city.res_state_kecamatan5228,res_state_kecamatan5228,state_city.res_state_city365,Payung Sekaki
state_city.res_state_kecamatan5229,res_state_kecamatan5229,state_city.res_state_city365,Pekanbaru Kota
state_city.res_state_kecamatan5230,res_state_kecamatan5230,state_city.res_state_city365,Rumbai
state_city.res_state_kecamatan5231,res_state_kecamatan5231,state_city.res_state_city365,Rumbai Pesisir
state_city.res_state_kecamatan5232,res_state_kecamatan5232,state_city.res_state_city365,Sail
state_city.res_state_kecamatan5233,res_state_kecamatan5233,state_city.res_state_city365,Senapelan
state_city.res_state_kecamatan5234,res_state_kecamatan5234,state_city.res_state_city365,Sukajadi
state_city.res_state_kecamatan5235,res_state_kecamatan5235,state_city.res_state_city365,Tampan
state_city.res_state_kecamatan5236,res_state_kecamatan5236,state_city.res_state_city365,Tenayan Raya
state_city.res_state_kecamatan5237,res_state_kecamatan5237,state_city.res_state_city366,Bandar Petalangan
state_city.res_state_kecamatan5238,res_state_kecamatan5238,state_city.res_state_city366,Bandar Sei Kijang
state_city.res_state_kecamatan5239,res_state_kecamatan5239,state_city.res_state_city366,Bunut
state_city.res_state_kecamatan5240,res_state_kecamatan5240,state_city.res_state_city366,Kerumutan
state_city.res_state_kecamatan5241,res_state_kecamatan5241,state_city.res_state_city366,Kuala Kampar
state_city.res_state_kecamatan5242,res_state_kecamatan5242,state_city.res_state_city366,Langgam
state_city.res_state_kecamatan5243,res_state_kecamatan5243,state_city.res_state_city366,Pangkalan Kerinci
state_city.res_state_kecamatan5244,res_state_kecamatan5244,state_city.res_state_city366,Pangkalan Kuras
state_city.res_state_kecamatan5245,res_state_kecamatan5245,state_city.res_state_city366,Pangkalan Lesung
state_city.res_state_kecamatan5246,res_state_kecamatan5246,state_city.res_state_city366,Pelalawan
state_city.res_state_kecamatan5247,res_state_kecamatan5247,state_city.res_state_city366,Teluk Meranti
state_city.res_state_kecamatan5248,res_state_kecamatan5248,state_city.res_state_city366,Ukui
state_city.res_state_kecamatan5249,res_state_kecamatan5249,state_city.res_state_city367,Bagan Sinembah
state_city.res_state_kecamatan5250,res_state_kecamatan5250,state_city.res_state_city367,Bangko
state_city.res_state_kecamatan5251,res_state_kecamatan5251,state_city.res_state_city367,Bangko Pusaka (Pusako)
state_city.res_state_kecamatan5252,res_state_kecamatan5252,state_city.res_state_city367,Batu Hampar
state_city.res_state_kecamatan5253,res_state_kecamatan5253,state_city.res_state_city367,Kubu
state_city.res_state_kecamatan5254,res_state_kecamatan5254,state_city.res_state_city367,Kubu Babussalam
state_city.res_state_kecamatan5255,res_state_kecamatan5255,state_city.res_state_city367,Pasir Limau Kapas
state_city.res_state_kecamatan5256,res_state_kecamatan5256,state_city.res_state_city367,Pekaitan
state_city.res_state_kecamatan5257,res_state_kecamatan5257,state_city.res_state_city367,Pujud
state_city.res_state_kecamatan5258,res_state_kecamatan5258,state_city.res_state_city367,Rantau Kopar
state_city.res_state_kecamatan5259,res_state_kecamatan5259,state_city.res_state_city367,Rimba Melintang
state_city.res_state_kecamatan5260,res_state_kecamatan5260,state_city.res_state_city367,Simpang Kanan
state_city.res_state_kecamatan5261,res_state_kecamatan5261,state_city.res_state_city367,Sinaboi (Senaboi)
state_city.res_state_kecamatan5262,res_state_kecamatan5262,state_city.res_state_city367,Tanah Putih
state_city.res_state_kecamatan5263,res_state_kecamatan5263,state_city.res_state_city367,Tanah Putih Tanjung Melawan
state_city.res_state_kecamatan5264,res_state_kecamatan5264,state_city.res_state_city368,Bangun Purba
state_city.res_state_kecamatan5265,res_state_kecamatan5265,state_city.res_state_city368,Bonai Darussalam
state_city.res_state_kecamatan5266,res_state_kecamatan5266,state_city.res_state_city368,Kabun
state_city.res_state_kecamatan5267,res_state_kecamatan5267,state_city.res_state_city368,Kepenuhan
state_city.res_state_kecamatan5268,res_state_kecamatan5268,state_city.res_state_city368,Kepenuhan Hulu
state_city.res_state_kecamatan5269,res_state_kecamatan5269,state_city.res_state_city368,Kunto Darussalam
state_city.res_state_kecamatan5270,res_state_kecamatan5270,state_city.res_state_city368,Pagaran Tapah Darussalam
state_city.res_state_kecamatan5271,res_state_kecamatan5271,state_city.res_state_city368,Pendalian IV Koto
state_city.res_state_kecamatan5272,res_state_kecamatan5272,state_city.res_state_city368,Rambah
state_city.res_state_kecamatan5273,res_state_kecamatan5273,state_city.res_state_city368,Rambah Hilir
state_city.res_state_kecamatan5274,res_state_kecamatan5274,state_city.res_state_city368,Rambah Samo
state_city.res_state_kecamatan5275,res_state_kecamatan5275,state_city.res_state_city368,Rokan IV Koto
state_city.res_state_kecamatan5276,res_state_kecamatan5276,state_city.res_state_city368,Tambusai
state_city.res_state_kecamatan5277,res_state_kecamatan5277,state_city.res_state_city368,Tambusai Utara
state_city.res_state_kecamatan5278,res_state_kecamatan5278,state_city.res_state_city368,Tandun
state_city.res_state_kecamatan5279,res_state_kecamatan5279,state_city.res_state_city368,Ujung Batu
state_city.res_state_kecamatan5280,res_state_kecamatan5280,state_city.res_state_city369,Bunga Raya
state_city.res_state_kecamatan5281,res_state_kecamatan5281,state_city.res_state_city369,Dayun
state_city.res_state_kecamatan5282,res_state_kecamatan5282,state_city.res_state_city369,Kandis
state_city.res_state_kecamatan5283,res_state_kecamatan5283,state_city.res_state_city369,Kerinci Kanan
state_city.res_state_kecamatan5284,res_state_kecamatan5284,state_city.res_state_city369,Koto Gasib
state_city.res_state_kecamatan5285,res_state_kecamatan5285,state_city.res_state_city369,Lubuk Dalam
state_city.res_state_kecamatan5286,res_state_kecamatan5286,state_city.res_state_city369,Mempura
state_city.res_state_kecamatan5287,res_state_kecamatan5287,state_city.res_state_city369,Minas
state_city.res_state_kecamatan5288,res_state_kecamatan5288,state_city.res_state_city369,Pusako
state_city.res_state_kecamatan5289,res_state_kecamatan5289,state_city.res_state_city369,Sabak Auh
state_city.res_state_kecamatan5290,res_state_kecamatan5290,state_city.res_state_city369,Siak
state_city.res_state_kecamatan5291,res_state_kecamatan5291,state_city.res_state_city369,Sungai Apit
state_city.res_state_kecamatan5292,res_state_kecamatan5292,state_city.res_state_city369,Sungai Mandau
state_city.res_state_kecamatan5293,res_state_kecamatan5293,state_city.res_state_city369,Tualang
state_city.res_state_kecamatan5294,res_state_kecamatan5294,state_city.res_state_city370,Banggae
state_city.res_state_kecamatan5295,res_state_kecamatan5295,state_city.res_state_city370,Banggae Timur
state_city.res_state_kecamatan5296,res_state_kecamatan5296,state_city.res_state_city370,Malunda
state_city.res_state_kecamatan5297,res_state_kecamatan5297,state_city.res_state_city370,Pamboang
state_city.res_state_kecamatan5298,res_state_kecamatan5298,state_city.res_state_city370,Sendana
state_city.res_state_kecamatan5299,res_state_kecamatan5299,state_city.res_state_city370,Tammeredo Sendana
state_city.res_state_kecamatan5300,res_state_kecamatan5300,state_city.res_state_city370,Tubo (Tubo Sendana)
state_city.res_state_kecamatan5301,res_state_kecamatan5301,state_city.res_state_city370,Ulumunda
state_city.res_state_kecamatan5302,res_state_kecamatan5302,state_city.res_state_city371,Aralle
state_city.res_state_kecamatan5303,res_state_kecamatan5303,state_city.res_state_city371,Balla
state_city.res_state_kecamatan5304,res_state_kecamatan5304,state_city.res_state_city371,Bambang
state_city.res_state_kecamatan5305,res_state_kecamatan5305,state_city.res_state_city371,Buntumalangka
state_city.res_state_kecamatan5306,res_state_kecamatan5306,state_city.res_state_city371,Mamasa
state_city.res_state_kecamatan5307,res_state_kecamatan5307,state_city.res_state_city371,Mambi
state_city.res_state_kecamatan5308,res_state_kecamatan5308,state_city.res_state_city371,Mehalaan
state_city.res_state_kecamatan5309,res_state_kecamatan5309,state_city.res_state_city371,Messawa
state_city.res_state_kecamatan5310,res_state_kecamatan5310,state_city.res_state_city371,Nosu
state_city.res_state_kecamatan5311,res_state_kecamatan5311,state_city.res_state_city371,Pana
state_city.res_state_kecamatan5312,res_state_kecamatan5312,state_city.res_state_city371,Rantebulahan Timur
state_city.res_state_kecamatan5313,res_state_kecamatan5313,state_city.res_state_city371,Sesenapadang
state_city.res_state_kecamatan5314,res_state_kecamatan5314,state_city.res_state_city371,Sumarorong
state_city.res_state_kecamatan5315,res_state_kecamatan5315,state_city.res_state_city371,Tabang
state_city.res_state_kecamatan5316,res_state_kecamatan5316,state_city.res_state_city371,Tabulahan
state_city.res_state_kecamatan5317,res_state_kecamatan5317,state_city.res_state_city371,Tanduk Kalua
state_city.res_state_kecamatan5318,res_state_kecamatan5318,state_city.res_state_city371,Tawalian
state_city.res_state_kecamatan5319,res_state_kecamatan5319,state_city.res_state_city372,Bonehau
state_city.res_state_kecamatan5320,res_state_kecamatan5320,state_city.res_state_city372,Kalukku
state_city.res_state_kecamatan5321,res_state_kecamatan5321,state_city.res_state_city372,Kalumpang
state_city.res_state_kecamatan5322,res_state_kecamatan5322,state_city.res_state_city372,Kep. Bala Balakang
state_city.res_state_kecamatan5323,res_state_kecamatan5323,state_city.res_state_city372,Mamuju
state_city.res_state_kecamatan5324,res_state_kecamatan5324,state_city.res_state_city372,Papalang
state_city.res_state_kecamatan5325,res_state_kecamatan5325,state_city.res_state_city372,Sampaga
state_city.res_state_kecamatan5326,res_state_kecamatan5326,state_city.res_state_city372,Simboro dan Kepulauan
state_city.res_state_kecamatan5327,res_state_kecamatan5327,state_city.res_state_city372,Tapalang
state_city.res_state_kecamatan5328,res_state_kecamatan5328,state_city.res_state_city372,Tapalang Barat
state_city.res_state_kecamatan5329,res_state_kecamatan5329,state_city.res_state_city372,Tommo
state_city.res_state_kecamatan5330,res_state_kecamatan5330,state_city.res_state_city373,Budong-Budong
state_city.res_state_kecamatan5331,res_state_kecamatan5331,state_city.res_state_city373,Karossa
state_city.res_state_kecamatan5332,res_state_kecamatan5332,state_city.res_state_city373,Pangale
state_city.res_state_kecamatan5333,res_state_kecamatan5333,state_city.res_state_city373,Tobadak
state_city.res_state_kecamatan5334,res_state_kecamatan5334,state_city.res_state_city373,Topoyo
state_city.res_state_kecamatan5335,res_state_kecamatan5335,state_city.res_state_city374,Bambaira
state_city.res_state_kecamatan5336,res_state_kecamatan5336,state_city.res_state_city374,Bambalamotu
state_city.res_state_kecamatan5337,res_state_kecamatan5337,state_city.res_state_city374,Baras
state_city.res_state_kecamatan5338,res_state_kecamatan5338,state_city.res_state_city374,Bulu Taba
state_city.res_state_kecamatan5339,res_state_kecamatan5339,state_city.res_state_city374,Dapurang
state_city.res_state_kecamatan5340,res_state_kecamatan5340,state_city.res_state_city374,Duripoku
state_city.res_state_kecamatan5341,res_state_kecamatan5341,state_city.res_state_city374,Lariang
state_city.res_state_kecamatan5342,res_state_kecamatan5342,state_city.res_state_city374,Pasangkayu
state_city.res_state_kecamatan5343,res_state_kecamatan5343,state_city.res_state_city374,Pedongga
state_city.res_state_kecamatan5344,res_state_kecamatan5344,state_city.res_state_city374,Sarjo
state_city.res_state_kecamatan5345,res_state_kecamatan5345,state_city.res_state_city374,Sarudu
state_city.res_state_kecamatan5346,res_state_kecamatan5346,state_city.res_state_city374,Tikke Raya
state_city.res_state_kecamatan5347,res_state_kecamatan5347,state_city.res_state_city375,Alu (Allu)
state_city.res_state_kecamatan5348,res_state_kecamatan5348,state_city.res_state_city375,Anreapi
state_city.res_state_kecamatan5349,res_state_kecamatan5349,state_city.res_state_city375,Balanipa
state_city.res_state_kecamatan5350,res_state_kecamatan5350,state_city.res_state_city375,Binuang
state_city.res_state_kecamatan5351,res_state_kecamatan5351,state_city.res_state_city375,Bulo
state_city.res_state_kecamatan5352,res_state_kecamatan5352,state_city.res_state_city375,Campalagian
state_city.res_state_kecamatan5353,res_state_kecamatan5353,state_city.res_state_city375,Limboro
state_city.res_state_kecamatan5354,res_state_kecamatan5354,state_city.res_state_city375,Luyo
state_city.res_state_kecamatan5355,res_state_kecamatan5355,state_city.res_state_city375,Mapilli
state_city.res_state_kecamatan5356,res_state_kecamatan5356,state_city.res_state_city375,Matakali
state_city.res_state_kecamatan5357,res_state_kecamatan5357,state_city.res_state_city375,Matangnga
state_city.res_state_kecamatan5358,res_state_kecamatan5358,state_city.res_state_city375,Polewali
state_city.res_state_kecamatan5359,res_state_kecamatan5359,state_city.res_state_city375,Tapango
state_city.res_state_kecamatan5360,res_state_kecamatan5360,state_city.res_state_city375,Tinambung
state_city.res_state_kecamatan5361,res_state_kecamatan5361,state_city.res_state_city375,Tubbi Taramanu (Tutar/Tutallu)
state_city.res_state_kecamatan5362,res_state_kecamatan5362,state_city.res_state_city375,Wonomulyo
state_city.res_state_kecamatan5363,res_state_kecamatan5363,state_city.res_state_city376,Bantaeng
state_city.res_state_kecamatan5364,res_state_kecamatan5364,state_city.res_state_city376,Bissappu
state_city.res_state_kecamatan5365,res_state_kecamatan5365,state_city.res_state_city376,Eremerasa
state_city.res_state_kecamatan5366,res_state_kecamatan5366,state_city.res_state_city376,Gantarang Keke (Gantareng Keke)
state_city.res_state_kecamatan5367,res_state_kecamatan5367,state_city.res_state_city376,Pajukukang
state_city.res_state_kecamatan5368,res_state_kecamatan5368,state_city.res_state_city376,Sinoa
state_city.res_state_kecamatan5369,res_state_kecamatan5369,state_city.res_state_city376,Tompobulu
state_city.res_state_kecamatan5370,res_state_kecamatan5370,state_city.res_state_city376,Uluere
state_city.res_state_kecamatan5371,res_state_kecamatan5371,state_city.res_state_city377,Balusu
state_city.res_state_kecamatan5372,res_state_kecamatan5372,state_city.res_state_city377,Barru
state_city.res_state_kecamatan5373,res_state_kecamatan5373,state_city.res_state_city377,Mallusetasi
state_city.res_state_kecamatan5374,res_state_kecamatan5374,state_city.res_state_city377,Pujananting
state_city.res_state_kecamatan5375,res_state_kecamatan5375,state_city.res_state_city377,Soppeng Riaja
state_city.res_state_kecamatan5376,res_state_kecamatan5376,state_city.res_state_city377,Tanete Riaja
state_city.res_state_kecamatan5377,res_state_kecamatan5377,state_city.res_state_city377,Tanete Rilau
state_city.res_state_kecamatan5378,res_state_kecamatan5378,state_city.res_state_city378,Ajangale
state_city.res_state_kecamatan5379,res_state_kecamatan5379,state_city.res_state_city378,Amali
state_city.res_state_kecamatan5380,res_state_kecamatan5380,state_city.res_state_city378,Awangpone
state_city.res_state_kecamatan5381,res_state_kecamatan5381,state_city.res_state_city378,Barebbo
state_city.res_state_kecamatan5382,res_state_kecamatan5382,state_city.res_state_city378,Bengo
state_city.res_state_kecamatan5383,res_state_kecamatan5383,state_city.res_state_city378,Bontocani
state_city.res_state_kecamatan5384,res_state_kecamatan5384,state_city.res_state_city378,Cenrana
state_city.res_state_kecamatan5385,res_state_kecamatan5385,state_city.res_state_city378,Cina
state_city.res_state_kecamatan5386,res_state_kecamatan5386,state_city.res_state_city378,Dua Boccoe
state_city.res_state_kecamatan5387,res_state_kecamatan5387,state_city.res_state_city378,Kahu
state_city.res_state_kecamatan5388,res_state_kecamatan5388,state_city.res_state_city378,Kajuara
state_city.res_state_kecamatan5389,res_state_kecamatan5389,state_city.res_state_city378,Lamuru
state_city.res_state_kecamatan5390,res_state_kecamatan5390,state_city.res_state_city378,Lappariaja
state_city.res_state_kecamatan5391,res_state_kecamatan5391,state_city.res_state_city378,Libureng
state_city.res_state_kecamatan5392,res_state_kecamatan5392,state_city.res_state_city378,Mare
state_city.res_state_kecamatan5393,res_state_kecamatan5393,state_city.res_state_city378,Palakka
state_city.res_state_kecamatan5394,res_state_kecamatan5394,state_city.res_state_city378,Patimpeng
state_city.res_state_kecamatan5395,res_state_kecamatan5395,state_city.res_state_city378,Ponre
state_city.res_state_kecamatan5396,res_state_kecamatan5396,state_city.res_state_city378,Salomekko
state_city.res_state_kecamatan5397,res_state_kecamatan5397,state_city.res_state_city378,Sibulue
state_city.res_state_kecamatan5398,res_state_kecamatan5398,state_city.res_state_city378,Tanete Riattang
state_city.res_state_kecamatan5399,res_state_kecamatan5399,state_city.res_state_city378,Tanete Riattang Barat
state_city.res_state_kecamatan5400,res_state_kecamatan5400,state_city.res_state_city378,Tanete Riattang Timur
state_city.res_state_kecamatan5401,res_state_kecamatan5401,state_city.res_state_city378,Tellu Limpoe
state_city.res_state_kecamatan5402,res_state_kecamatan5402,state_city.res_state_city378,Tellu Siattinge
state_city.res_state_kecamatan5403,res_state_kecamatan5403,state_city.res_state_city378,Tonra
state_city.res_state_kecamatan5404,res_state_kecamatan5404,state_city.res_state_city378,Ulaweng
state_city.res_state_kecamatan5405,res_state_kecamatan5405,state_city.res_state_city379,Bonto Bahari
state_city.res_state_kecamatan5406,res_state_kecamatan5406,state_city.res_state_city379,Bontotiro
state_city.res_state_kecamatan5407,res_state_kecamatan5407,state_city.res_state_city379,Bulukumba (Bulukumpa)
state_city.res_state_kecamatan5408,res_state_kecamatan5408,state_city.res_state_city379,Gantorang/Gantarang (Gangking)
state_city.res_state_kecamatan5409,res_state_kecamatan5409,state_city.res_state_city379,Hero Lange-Lange (Herlang)
state_city.res_state_kecamatan5410,res_state_kecamatan5410,state_city.res_state_city379,Kajang
state_city.res_state_kecamatan5411,res_state_kecamatan5411,state_city.res_state_city379,Kindang
state_city.res_state_kecamatan5412,res_state_kecamatan5412,state_city.res_state_city379,Rilau Ale
state_city.res_state_kecamatan5413,res_state_kecamatan5413,state_city.res_state_city379,Ujung Bulu
state_city.res_state_kecamatan5414,res_state_kecamatan5414,state_city.res_state_city379,Ujung Loe
state_city.res_state_kecamatan5415,res_state_kecamatan5415,state_city.res_state_city380,Alla
state_city.res_state_kecamatan5416,res_state_kecamatan5416,state_city.res_state_city380,Anggeraja
state_city.res_state_kecamatan5417,res_state_kecamatan5417,state_city.res_state_city380,Baraka
state_city.res_state_kecamatan5418,res_state_kecamatan5418,state_city.res_state_city380,Baroko
state_city.res_state_kecamatan5419,res_state_kecamatan5419,state_city.res_state_city380,Bungin
state_city.res_state_kecamatan5420,res_state_kecamatan5420,state_city.res_state_city380,Buntu Batu
state_city.res_state_kecamatan5421,res_state_kecamatan5421,state_city.res_state_city380,Cendana
state_city.res_state_kecamatan5422,res_state_kecamatan5422,state_city.res_state_city380,Curio
state_city.res_state_kecamatan5423,res_state_kecamatan5423,state_city.res_state_city380,Enrekang
state_city.res_state_kecamatan5424,res_state_kecamatan5424,state_city.res_state_city380,Maiwa
state_city.res_state_kecamatan5425,res_state_kecamatan5425,state_city.res_state_city380,Malua
state_city.res_state_kecamatan5426,res_state_kecamatan5426,state_city.res_state_city380,Masalle
state_city.res_state_kecamatan5427,res_state_kecamatan5427,state_city.res_state_city381,Bajeng
state_city.res_state_kecamatan5428,res_state_kecamatan5428,state_city.res_state_city381,Bajeng Barat
state_city.res_state_kecamatan5429,res_state_kecamatan5429,state_city.res_state_city381,Barombong
state_city.res_state_kecamatan5430,res_state_kecamatan5430,state_city.res_state_city381,Biringbulu
state_city.res_state_kecamatan5431,res_state_kecamatan5431,state_city.res_state_city381,Bontolempangang
state_city.res_state_kecamatan5432,res_state_kecamatan5432,state_city.res_state_city381,Bontomarannu
state_city.res_state_kecamatan5433,res_state_kecamatan5433,state_city.res_state_city381,Bontonompo
state_city.res_state_kecamatan5434,res_state_kecamatan5434,state_city.res_state_city381,Bontonompo Selatan
state_city.res_state_kecamatan5435,res_state_kecamatan5435,state_city.res_state_city381,Bungaya
state_city.res_state_kecamatan5436,res_state_kecamatan5436,state_city.res_state_city381,Manuju
state_city.res_state_kecamatan5437,res_state_kecamatan5437,state_city.res_state_city381,Pallangga
state_city.res_state_kecamatan5438,res_state_kecamatan5438,state_city.res_state_city381,Parangloe
state_city.res_state_kecamatan5439,res_state_kecamatan5439,state_city.res_state_city381,Parigi
state_city.res_state_kecamatan5440,res_state_kecamatan5440,state_city.res_state_city381,Pattallassang
state_city.res_state_kecamatan5441,res_state_kecamatan5441,state_city.res_state_city381,Somba Opu (Upu)
state_city.res_state_kecamatan5442,res_state_kecamatan5442,state_city.res_state_city381,Tinggimoncong
state_city.res_state_kecamatan5443,res_state_kecamatan5443,state_city.res_state_city381,Tombolo Pao
state_city.res_state_kecamatan5444,res_state_kecamatan5444,state_city.res_state_city381,Tompobulu
state_city.res_state_kecamatan5445,res_state_kecamatan5445,state_city.res_state_city382,Arungkeke
state_city.res_state_kecamatan5446,res_state_kecamatan5446,state_city.res_state_city382,Bangkala
state_city.res_state_kecamatan5447,res_state_kecamatan5447,state_city.res_state_city382,Bangkala Barat
state_city.res_state_kecamatan5448,res_state_kecamatan5448,state_city.res_state_city382,Batang
state_city.res_state_kecamatan5449,res_state_kecamatan5449,state_city.res_state_city382,Binamu
state_city.res_state_kecamatan5450,res_state_kecamatan5450,state_city.res_state_city382,Bontoramba
state_city.res_state_kecamatan5451,res_state_kecamatan5451,state_city.res_state_city382,Kelara
state_city.res_state_kecamatan5452,res_state_kecamatan5452,state_city.res_state_city382,Rumbia
state_city.res_state_kecamatan5453,res_state_kecamatan5453,state_city.res_state_city382,Tamalatea
state_city.res_state_kecamatan5454,res_state_kecamatan5454,state_city.res_state_city382,Tarowang
state_city.res_state_kecamatan5455,res_state_kecamatan5455,state_city.res_state_city382,Turatea
state_city.res_state_kecamatan5456,res_state_kecamatan5456,state_city.res_state_city383,Benteng
state_city.res_state_kecamatan5457,res_state_kecamatan5457,state_city.res_state_city383,Bontoharu
state_city.res_state_kecamatan5458,res_state_kecamatan5458,state_city.res_state_city383,Bontomanai
state_city.res_state_kecamatan5459,res_state_kecamatan5459,state_city.res_state_city383,Bontomatene
state_city.res_state_kecamatan5460,res_state_kecamatan5460,state_city.res_state_city383,Bontosikuyu
state_city.res_state_kecamatan5461,res_state_kecamatan5461,state_city.res_state_city383,Buki
state_city.res_state_kecamatan5462,res_state_kecamatan5462,state_city.res_state_city383,Pasilambena
state_city.res_state_kecamatan5463,res_state_kecamatan5463,state_city.res_state_city383,Pasimarannu
state_city.res_state_kecamatan5464,res_state_kecamatan5464,state_city.res_state_city383,Pasimassunggu
state_city.res_state_kecamatan5465,res_state_kecamatan5465,state_city.res_state_city383,Pasimasunggu Timur
